255,1732,5.0,1236982902
229,1035,5.0,1277403675
632,2991,4.0,1263846202
159,364,3.5,1183519399
150,1917,4.0,1114306890
427,6235,5.0,1046648012
472,5995,4.0,1172531312
580,37729,3.0,1167159746
306,2109,3.0,956082344
475,55768,1.0,1447328272
146,33794,3.5,1256071306
624,5952,4.0,1042547681
140,88125,3.5,1398069632
350,3988,4.0,1003179557
575,4700,3.0,1012597255
609,3341,1.0,1029869989
80,21,4.0,844860003
268,4306,4.5,1314894322
547,61729,3.0,1307717390
547,1263,5.0,974810170
553,51662,5.0,1423009798
242,3450,2.0,956683089
213,1479,3.0,1462639892
282,1,4.0,1111493773
466,2687,5.0,944979024
237,318,4.5,1102009616
475,81591,3.0,1447072460
15,2303,3.0,997938931
4,2140,5.0,949896070
265,892,4.0,960056750
318,736,3.0,862902604
187,1208,3.0,1233458483
99,1732,3.0,938585613
167,2078,5.0,954053212
61,5449,3.5,1217175814
166,6287,3.0,1064888682
195,3448,3.0,976289176
496,89,4.0,843218356
73,3256,3.0,1256030417
463,647,3.0,1050439020
196,3654,4.0,959223827
452,3392,1.0,976423176
619,318,5.0,831921795
396,356,3.0,834998388
460,1285,5.0,1072836496
457,223,3.5,1471385880
48,57980,3.0,1322165598
475,68954,3.0,1446908222
21,95,3.0,853157476
239,3544,4.0,991860909
394,3996,2.5,1298378898
232,2422,1.0,955087830
428,616,2.5,1304131112
457,1305,4.0,1471386545
646,1858,3.0,953447173
575,2889,4.0,1012596701
529,1777,3.0,960264386
428,48780,4.5,1304136397
487,381,4.0,832836683
245,246,4.0,1011318757
472,26425,4.5,1156728243
537,7,5.0,879520683
580,5816,3.0,1168657783
518,564,3.0,945365440
641,356,5.0,834984620
4,2100,5.0,949896114
547,1810,4.0,986694981
268,2398,4.5,1314911770
57,5060,4.0,907765978
547,428,3.5,1118499551
163,589,2.0,1390766869
83,1348,4.0,1156205597
430,3911,4.5,1111579318
119,1379,4.0,915412154
468,260,3.5,1296195511
150,4023,2.5,1114309029
303,527,4.0,1299446802
476,2396,3.0,971879462
176,551,2.5,1340717480
642,1633,3.0,881526003
48,111659,2.5,1412552876
605,1242,3.0,980177946
423,1276,4.0,1353690971
590,370,3.0,848677809
282,589,2.0,1111493765
23,292,2.5,1148720795
420,1259,5.0,892821725
457,3444,2.5,1471386371
584,2028,5.0,1271762702
15,2918,4.0,1054449710
122,185,2.0,832773092
380,91500,3.0,1392506403
195,3210,3.0,976289027
15,3286,3.0,997937999
214,780,5.0,979953037
379,2194,4.0,1378180068
452,1268,3.0,976419844
220,2232,4.0,970501106
294,4054,3.0,1048536677
23,1213,5.0,1148669055
209,435,2.0,1265780046
602,497,5.0,842358610
132,6711,4.5,1283421710
547,90531,4.0,1339860510
21,329,3.0,853846400
234,1253,5.0,1213807978
547,98803,3.0,1355494850
547,7835,3.5,1085447297
157,1676,2.5,1292893513
547,25886,4.0,1128298184
630,1207,4.5,1443808144
61,34150,2.5,1216487036
158,61323,3.5,1231503157
493,25,3.0,954685326
547,2940,3.0,974779821
461,1196,5.0,1091048596
671,4034,4.5,1064245493
358,710,1.0,957795351
597,1265,5.0,940707828
73,96811,4.0,1374355461
624,114762,1.5,1468076788
324,1225,4.0,1451524529
417,1278,4.5,1112587249
102,1941,4.0,956598869
654,2100,4.0,1145392337
584,3996,3.5,1276156994
111,1747,1.5,1097429237
491,11,3.0,940797048
19,441,3.0,855192455
285,2826,4.0,965089597
615,4370,4.0,1454913355
20,1907,4.0,1224042740
159,593,5.0,1183518946
311,7386,4.0,1083949937
457,133295,2.5,1471388667
602,535,5.0,842357749
30,3996,4.0,994279539
391,1224,4.0,891532936
23,1,3.0,1148729853
557,3991,2.0,1285961168
41,6385,4.5,1093889479
380,45028,2.5,1185810768
580,1304,3.0,1165900480
475,111759,4.0,1447072692
608,2160,5.0,958824381
254,342,4.0,845157577
51,2724,2.0,974729270
311,2890,4.0,1076969224
391,342,2.0,891533233
311,2421,3.0,1094585582
624,7076,4.0,1074423312
547,2859,4.0,1198815522
620,72226,4.5,1455531564
559,1414,4.0,883674941
160,2469,2.0,974258881
263,5620,3.0,1117842714
475,7143,3.5,1447072240
564,2085,5.0,974790436
15,1580,4.0,997939179
436,1944,5.0,941457713
387,3675,4.0,974790925
48,58299,3.5,1319746873
212,2890,3.0,1218408077
160,457,5.0,974258079
481,33493,3.0,1437002269
453,457,5.0,994622160
534,2268,4.0,973377326
83,663,5.0,1156207579
564,3141,4.0,974843041
664,2000,4.0,1343746937
110,445,5.0,840101191
138,2329,3.0,1440379257
373,2081,2.0,939036623
312,2252,2.0,959934096
250,2028,4.5,1469697265
303,5989,3.5,1299489343
380,91658,4.0,1370885530
486,2542,3.0,1464121062
563,54259,4.0,1401303527
466,2081,5.0,944979057
119,2412,2.0,913232864
442,367,4.5,1227968910
175,5882,4.0,1052836544
32,432,3.0,834828199
541,1127,3.0,976829813
232,944,4.0,955092811
316,4993,4.0,1460822671
468,3148,2.5,1296197860
149,1090,2.5,1436923492
574,500,3.0,1232914882
212,934,3.0,1218401138
387,1029,5.0,974683041
317,590,3.0,847633374
57,1092,2.0,907762832
662,595,4.0,839022212
380,26614,4.0,1229224633
509,1242,4.0,940015160
294,110,3.0,1054068398
548,23,3.0,857407170
449,590,5.0,836908387
311,7212,3.5,1077051608
547,6218,4.0,1089518106
223,805,4.0,856532274
239,1220,4.0,991858555
15,100383,1.0,1400818425
91,589,5.0,1448798161
324,1,4.0,1451524648
43,2291,3.0,974767845
15,5378,3.0,1039243048
168,493,4.0,848879513
442,1721,4.0,1227968898
190,2976,5.0,975693787
56,87304,4.0,1467004505
615,120466,2.0,1455473662
237,4034,2.5,1102009388
261,592,4.0,1101665507
509,2375,2.0,942931167
624,80549,2.0,1321720454
536,468,2.0,829471720
48,47124,3.0,1339447216
592,1552,5.0,995422320
263,6870,3.5,1117843366
306,3087,4.0,948835334
23,6787,4.0,1148670473
609,3196,1.0,1029869914
439,1962,3.0,1041114121
613,1343,4.0,1208297623
15,158238,3.5,1465794051
492,264,4.0,898111194
358,3469,5.0,957535334
394,54286,4.5,1298379246
108,225,3.0,843302196
102,3529,4.0,957981575
525,2490,4.0,1024929848
213,106002,2.0,1462634491
176,2054,1.5,1341047061
514,469,3.0,853896300
187,3476,4.0,1233449981
66,1196,4.0,974597627
547,101088,2.0,1384245408
656,2763,5.0,986243988
544,778,5.0,1435785992
111,344,3.0,1097430518
92,610,3.0,848526615
496,590,5.0,834059753
529,2369,2.0,959966591
365,3753,4.0,1359308719
361,852,3.0,864051357
553,110,5.0,1423009741
175,5349,4.0,1052836544
363,919,5.0,942345138
396,610,3.0,834998787
243,3535,3.0,1094227031
433,30707,2.5,1417930031
125,1101,4.0,1269736599
226,2340,4.0,1243762219
664,51412,3.5,1393891155
33,4388,2.0,1032769250
360,457,5.0,967345161
391,47,3.0,891533670
528,3052,3.0,1141605636
529,28,4.0,1387829869
211,1357,5.0,1460811070
525,1210,5.0,1024928771
131,2692,3.0,992234780
95,5222,4.0,1025556344
243,1485,3.0,1094224575
125,1201,4.5,1269735930
213,253,2.5,1462644085
626,2723,1.0,974769446
355,165,3.0,1130105625
509,1904,4.0,946276136
529,3996,3.0,1049503905
292,4148,4.0,1140153514
461,926,3.5,1090908706
469,719,0.5,1282471399
178,899,3.0,1437424656
257,2959,5.0,1338008479
548,445,3.0,857407562
190,2599,4.0,975694137
452,8622,4.0,1133735196
194,196,3.0,848098500
324,56367,3.5,1451525750
418,34162,4.0,1132177761
388,3852,4.0,986260664
32,364,3.0,834828227
105,1079,3.5,1085574410
550,2616,3.0,959487179
622,44191,5.0,1424224996
149,121231,5.0,1436919828
621,589,1.5,1116476119
165,6284,0.5,1111479753
243,33493,5.0,1118865476
534,2006,3.0,973375918
596,48516,4.0,1183906557
149,4974,3.5,1437092382
391,1097,1.0,891533787
580,6820,2.5,1165292170
605,3715,1.0,980175761
262,8969,1.0,1433945007
34,2599,4.0,973746995
388,3624,3.0,973839080
559,3,3.0,883675744
468,333,2.5,1296197322
627,1608,1.0,1201389326
439,3354,1.0,1041114733
15,2769,2.0,997937762
382,2125,3.0,1371781603
275,88744,4.5,1326920562
407,6365,3.5,1057181349
235,8981,4.5,1111625696
205,81834,4.0,1442887269
247,527,5.0,953189299
564,2136,4.0,974716091
38,8197,4.5,1389727922
37,1246,5.0,981304357
73,5673,4.5,1337591896
239,3104,4.0,991858172
457,54272,2.0,1471386499
155,1199,3.0,943350140
564,1615,5.0,974715488
308,520,5.0,854377283
606,908,5.0,1380349954
405,5782,3.0,1061358849
73,3574,0.5,1255588780
463,5693,3.0,1050499238
195,1226,3.0,976288931
161,380,4.0,837629354
84,1610,3.5,1429910906
553,2959,5.0,1423009752
624,599,5.0,1265660460
622,1704,5.0,1424225370
402,33836,3.0,1462947294
271,3114,4.0,1107785356
157,74458,3.5,1365939711
119,3967,5.0,989622717
59,2396,3.5,1144755999
534,673,4.0,973376684
574,7373,4.0,1232815355
529,2971,4.0,959975102
194,316,4.0,848098235
547,57418,3.5,1248610393
457,1092,2.5,1471386305
75,3671,4.0,1165596914
660,79091,4.5,1436681270
36,521,4.0,847057776
439,3253,3.0,1041114934
358,2941,2.0,957479418
575,901,4.0,1012594925
56,3072,4.0,1467009823
452,4488,3.0,1002938285
442,356,5.0,1227918415
299,73531,4.0,1344179916
194,442,3.0,848098464
283,3897,2.5,1114998502
370,8947,5.0,1099962827
15,2391,3.0,997938567
105,164,4.0,1085640748
575,2641,4.0,1012597737
419,3481,3.5,1110050145
128,2978,3.0,1049683651
333,33660,3.5,1441197876
113,637,5.0,844884932
205,53993,2.0,1442152480
56,6978,2.0,1470351794
15,3967,1.0,997937762
624,34520,2.0,1162131898
624,6582,2.0,1190622002
434,707,3.0,886373442
560,3623,4.0,1452848476
199,73929,3.0,1269640369
94,50872,3.0,1291780606
519,104,4.0,1469927080
189,3298,3.0,968092827
407,7153,4.5,1108662582
453,153,5.0,994622468
615,64839,4.0,1408778978
23,6783,4.0,1148671403
512,3578,5.0,1433818890
200,36289,2.0,1438026597
423,62155,2.5,1353701360
258,3551,4.0,955313373
133,96821,2.5,1416152378
560,1702,4.5,1452850891
77,6377,0.5,1163004453
168,175,3.0,848879449
473,33794,4.0,1425643493
664,91500,3.0,1441100579
475,112370,0.5,1447255931
20,1136,4.5,1224043119
461,1207,4.5,1091049660
427,34164,4.5,1133042802
624,2403,2.0,1019124400
540,4973,4.5,1168076276
588,590,4.0,842298010
380,7150,2.0,1115007088
483,88140,5.0,1465387474
452,628,4.0,976419589
534,1379,3.0,973376296
111,1104,3.0,1097431125
15,4027,3.0,997937606
102,1188,3.0,956590405
97,4973,4.5,1460343052
481,105246,4.5,1437004383
587,3462,5.0,1284472363
262,3826,1.5,1433944562
175,199,4.0,1052883340
391,1722,3.0,891534410
472,45730,1.0,1172530814
585,2746,4.0,975363348
212,38886,3.0,1253926617
295,4720,4.5,1112545616
85,350,3.0,837511838
56,93422,4.0,1467007093
30,1006,4.0,960819546
106,2174,4.5,1215819696
311,349,3.0,898007947
612,46578,3.5,1455642759
564,3491,4.0,974791183
442,8641,4.5,1227918468
19,110,3.0,855193530
412,2107,3.0,993091327
120,5445,4.0,1167421737
587,930,4.0,1111360673
311,539,4.0,898007746
232,902,4.0,955093253
