330,707,2.0,948576723
160,3591,4.0,974257475
480,1732,4.0,1339455033
573,1617,3.0,946616764
105,383,3.0,1086093920
2,587,3.0,835355779
4,2143,4.0,949896114
248,4802,4.0,1031528582
442,288,4.5,1227969060
238,6155,2.5,1459365608
423,5481,1.5,1354044807
2,593,3.0,835355511
132,7842,4.5,1283414551
553,110102,4.5,1423011684
509,1298,5.0,939471542
316,6365,3.5,1460822988
242,3259,3.0,956683486
472,2966,3.0,943899827
599,8368,5.0,1329893669
378,104374,4.0,1443294481
562,1101,4.0,1167429010
20,296,0.5,1238729735
449,480,4.0,836907787
118,2391,5.0,951009451
622,33794,5.0,1424224986
608,2917,4.0,958824986
399,588,3.0,841562156
649,531,4.0,834425281
531,4973,4.5,1244062793
128,3977,3.0,1049685075
95,3510,5.0,1018815804
199,81562,4.0,1304735612
468,3742,4.0,1296191788
494,593,4.5,1342748986
416,225,4.0,841446722
30,42,3.0,945278415
593,141,5.0,835464565
461,318,5.0,1091067335
213,588,3.0,1462640637
608,3555,2.0,958824298
131,2762,5.0,992294297
463,1347,4.0,1051712004
195,899,3.0,978700526
558,3408,5.0,970409446
150,480,3.5,1114306136
457,96488,3.0,1471384950
586,54286,5.0,1214234316
431,3052,4.0,1140454784
94,4993,4.5,1291779544
189,2318,5.0,968093085
15,3246,4.0,1033345148
549,858,5.0,1268783180
468,3007,4.0,1296190696
621,3548,4.5,1116476958
254,122,3.0,845157670
387,948,4.0,974670578
332,8957,4.0,1147972090
23,236,4.5,1148386155
487,466,3.0,832838674
422,1704,4.0,980859727
285,1969,2.0,965089657
150,7173,3.0,1140425006
547,48268,4.0,1313376453
439,2469,4.0,1041115397
522,1680,3.0,1391346624
88,592,3.0,1239772558
468,64839,3.0,1296194104
481,3534,2.5,1437002629
578,2324,4.0,1418984387
587,3152,4.0,1111103165
361,14,4.0,864051274
509,3543,4.0,978937189
487,102,3.0,832838036
125,236,4.5,1269736207
461,1088,3.0,1090908700
294,590,3.0,1071697243
17,608,3.5,1127469440
628,3068,2.5,1413103858
235,225,4.5,1113184522
110,32,3.0,840100546
99,2006,3.0,947519629
236,1219,4.5,1109968032
102,2312,3.0,957894400
311,453,2.0,897415324
149,8784,3.5,1436922210
128,1760,3.0,1049690354
595,364,4.0,965230086
212,1025,3.0,1218401992
403,1215,4.0,850779566
320,44555,4.5,1460751369
196,2762,5.0,959223610
480,2058,4.0,1339455481
471,2903,3.5,1252616421
453,3755,2.0,994622783
83,4898,0.5,1156207279
452,6810,3.0,1077114962
580,1036,3.0,1165899710
137,2011,5.0,946412603
461,2335,3.0,1090908354
525,2,2.0,1024929394
564,1535,4.0,974712838
99,1950,4.0,938623596
483,589,4.0,1465387306
306,1590,2.0,939716504
15,95558,1.0,1357109941
213,1240,3.5,1462634066
262,82041,3.5,1434331904
339,5995,5.0,1446663273
501,74545,4.0,1298260507
561,8622,1.0,1172696308
406,81845,3.5,1447959682
585,2997,5.0,975362294
468,19,1.5,1296190090
73,541,4.5,1255508022
639,592,2.0,832450890
15,69406,1.0,1361831532
22,2763,1.5,1131662185
20,2690,5.0,1238731025
327,2268,4.0,1225364058
532,5445,3.0,1076971520
461,3210,4.0,1091067194
501,39446,4.0,1309492710
387,937,5.0,974670188
271,3114,4.0,1107785356
15,142507,3.0,1465793179
530,36,5.0,879014382
119,1276,4.0,913681100
220,4025,3.0,992888705
456,6539,4.0,1432308181
536,259,4.0,829471720
17,223,2.5,1127469577
547,91658,4.5,1372000086
610,48516,4.0,1349428784
342,3111,4.0,945124900
599,71033,0.5,1329892834
232,1091,4.0,955091919
468,7135,3.0,1296192918
574,2762,2.5,1232915030
623,46578,5.0,1225256302
648,40819,4.0,1152229107
470,1206,3.0,1234090174
274,1653,4.0,1074104999
626,2724,3.0,974769544
